--- Detection Log Started: 2025-07-14 11:50:53 ---
Video Source: c:\Users\adity\Desktop\OBJDETECT\data\firedata2.mp4
Base Model: yolov8x.pt
Fire Model: yolofirenew.pt
--------------------------------------------------
[2025-07-14 11:50:53.304 | Frame 0] Base YOLO model loaded: yolov8x.pt
[2025-07-14 11:51:12.393 | Frame 28] Detected VEHICLE: Car 0.90 (Conf: 0.90, BBox: [1035, 499, 1213, 638])
[2025-07-14 11:51:12.393 | Frame 28] Detected VEHICLE: Car 0.90 (Conf: 0.90, BBox: [831, 498, 1058, 636])
[2025-07-14 11:51:12.393 | Frame 28] Detected VEHICLE: Truck 0.84 (Conf: 0.84, BBox: [589, 455, 836, 637])
[2025-07-14 11:51:12.393 | Frame 28] Detected FIRE: FIRE 0.72 (Conf: 0.72, BBox: [308, 205, 440, 268])
[2025-07-14 11:51:12.393 | Frame 28] Detected FIRE: FIRE 0.61 (Conf: 0.61, BBox: [638, 128, 962, 303])
[2025-07-14 11:51:12.393 | Frame 28] Detected FIRE: FIRE 0.43 (Conf: 0.43, BBox: [694, 131, 818, 253])
[2025-07-14 11:51:13.129 | Frame 29] Detected HUMAN: Person 0.93 (Conf: 0.93, BBox: [197, 372, 380, 679])
[2025-07-14 11:51:13.129 | Frame 29] Detected VEHICLE: Car 0.91 (Conf: 0.91, BBox: [1035, 500, 1213, 638])
[2025-07-14 11:51:13.139 | Frame 29] Detected HUMAN: Person 0.90 (Conf: 0.90, BBox: [365, 365, 551, 679])
[2025-07-14 11:51:13.139 | Frame 29] Detected VEHICLE: Car 0.89 (Conf: 0.89, BBox: [832, 497, 1058, 634])
[2025-07-14 11:51:13.139 | Frame 29] Detected VEHICLE: Truck 0.86 (Conf: 0.86, BBox: [589, 454, 836, 636])
[2025-07-14 11:51:13.139 | Frame 29] Detected FIRE: FIRE 0.78 (Conf: 0.78, BBox: [303, 190, 427, 269])
[2025-07-14 11:51:13.139 | Frame 29] Detected FIRE: FIRE 0.67 (Conf: 0.67, BBox: [633, 100, 968, 298])
[2025-07-14 11:51:13.871 | Frame 30] Detected HUMAN: Person 0.93 (Conf: 0.93, BBox: [197, 372, 380, 678])
[2025-07-14 11:51:13.871 | Frame 30] Detected VEHICLE: Car 0.91 (Conf: 0.91, BBox: [1035, 500, 1213, 638])
[2025-07-14 11:51:13.871 | Frame 30] Detected HUMAN: Person 0.90 (Conf: 0.90, BBox: [365, 365, 551, 679])
[2025-07-14 11:51:13.871 | Frame 30] Detected VEHICLE: Car 0.90 (Conf: 0.90, BBox: [832, 497, 1058, 634])
[2025-07-14 11:51:13.871 | Frame 30] Detected VEHICLE: Truck 0.87 (Conf: 0.87, BBox: [589, 454, 837, 636])
[2025-07-14 11:51:13.871 | Frame 30] Detected FIRE: FIRE 0.79 (Conf: 0.79, BBox: [303, 190, 427, 268])
[2025-07-14 11:51:13.871 | Frame 30] Detected FIRE: FIRE 0.67 (Conf: 0.67, BBox: [633, 101, 968, 299])
[2025-07-14 11:51:14.620 | Frame 31] Detected HUMAN: Person 0.93 (Conf: 0.93, BBox: [197, 372, 380, 679])
[2025-07-14 11:51:14.620 | Frame 31] Detected VEHICLE: Car 0.92 (Conf: 0.92, BBox: [1032, 499, 1213, 637])
[2025-07-14 11:51:14.620 | Frame 31] Detected HUMAN: Person 0.91 (Conf: 0.91, BBox: [365, 365, 549, 679])
[2025-07-14 11:51:14.620 | Frame 31] Detected VEHICLE: Car 0.90 (Conf: 0.90, BBox: [832, 498, 1059, 635])
[2025-07-14 11:51:14.620 | Frame 31] Detected VEHICLE: Truck 0.89 (Conf: 0.89, BBox: [589, 454, 836, 635])
[2025-07-14 11:51:14.620 | Frame 31] Detected FIRE: FIRE 0.78 (Conf: 0.78, BBox: [303, 186, 424, 268])
[2025-07-14 11:51:14.620 | Frame 31] Detected FIRE: FIRE 0.50 (Conf: 0.50, BBox: [639, 101, 968, 297])
[2025-07-14 11:51:14.620 | Frame 31] Detected FIRE: FIRE 0.30 (Conf: 0.30, BBox: [917, 260, 986, 309])
[2025-07-14 11:51:15.370 | Frame 32] Detected HUMAN: Person 0.92 (Conf: 0.92, BBox: [197, 371, 380, 679])
[2025-07-14 11:51:15.370 | Frame 32] Detected VEHICLE: Car 0.92 (Conf: 0.92, BBox: [1032, 499, 1213, 636])
[2025-07-14 11:51:15.370 | Frame 32] Detected HUMAN: Person 0.91 (Conf: 0.91, BBox: [366, 364, 549, 679])
[2025-07-14 11:51:15.370 | Frame 32] Detected VEHICLE: Car 0.90 (Conf: 0.90, BBox: [832, 498, 1059, 634])
[2025-07-14 11:51:15.370 | Frame 32] Detected VEHICLE: Truck 0.89 (Conf: 0.89, BBox: [589, 452, 837, 633])
[2025-07-14 11:51:15.370 | Frame 32] Detected FIRE: FIRE 0.71 (Conf: 0.71, BBox: [302, 197, 424, 268])
[2025-07-14 11:51:15.372 | Frame 32] Detected FIRE: FIRE 0.43 (Conf: 0.43, BBox: [661, 97, 976, 301])
[2025-07-14 11:51:15.372 | Frame 32] Detected FIRE: FIRE 0.38 (Conf: 0.38, BBox: [682, 99, 819, 264])
[2025-07-14 11:51:16.113 | Frame 33] Detected HUMAN: Person 0.92 (Conf: 0.92, BBox: [197, 372, 380, 678])
[2025-07-14 11:51:16.113 | Frame 33] Detected VEHICLE: Car 0.91 (Conf: 0.91, BBox: [1031, 499, 1213, 636])
[2025-07-14 11:51:16.113 | Frame 33] Detected HUMAN: Person 0.91 (Conf: 0.91, BBox: [366, 364, 555, 679])
[2025-07-14 11:51:16.113 | Frame 33] Detected VEHICLE: Car 0.90 (Conf: 0.90, BBox: [832, 497, 1060, 633])
[2025-07-14 11:51:16.113 | Frame 33] Detected VEHICLE: Truck 0.87 (Conf: 0.87, BBox: [589, 453, 836, 633])
[2025-07-14 11:51:16.113 | Frame 33] Detected FIRE: FIRE 0.69 (Conf: 0.69, BBox: [299, 194, 428, 269])
[2025-07-14 11:51:16.113 | Frame 33] Detected FIRE: FIRE 0.58 (Conf: 0.58, BBox: [689, 101, 823, 263])
[2025-07-14 11:51:16.113 | Frame 33] Detected FIRE: FIRE 0.40 (Conf: 0.40, BBox: [693, 94, 979, 308])
[2025-07-14 11:51:16.861 | Frame 34] Detected VEHICLE: Car 0.91 (Conf: 0.91, BBox: [1032, 498, 1213, 636])
[2025-07-14 11:51:16.861 | Frame 34] Detected HUMAN: Person 0.91 (Conf: 0.91, BBox: [367, 364, 558, 679])
[2025-07-14 11:51:16.861 | Frame 34] Detected HUMAN: Person 0.90 (Conf: 0.90, BBox: [196, 372, 376, 679])
[2025-07-14 11:51:16.861 | Frame 34] Detected VEHICLE: Car 0.90 (Conf: 0.90, BBox: [832, 497, 1060, 634])
[2025-07-14 11:51:16.862 | Frame 34] Detected VEHICLE: Truck 0.89 (Conf: 0.89, BBox: [589, 452, 837, 634])
[2025-07-14 11:51:16.862 | Frame 34] Detected FIRE: FIRE 0.71 (Conf: 0.71, BBox: [295, 197, 424, 269])
[2025-07-14 11:51:16.862 | Frame 34] Detected FIRE: FIRE 0.49 (Conf: 0.49, BBox: [660, 92, 827, 266])
[2025-07-14 11:51:16.862 | Frame 34] Detected FIRE: FIRE 0.37 (Conf: 0.37, BBox: [652, 83, 981, 303])
[2025-07-14 11:51:17.593 | Frame 35] Detected HUMAN: Person 0.92 (Conf: 0.92, BBox: [196, 370, 380, 678])
[2025-07-14 11:51:17.593 | Frame 35] Detected VEHICLE: Car 0.91 (Conf: 0.91, BBox: [1032, 497, 1213, 635])
[2025-07-14 11:51:17.593 | Frame 35] Detected HUMAN: Person 0.90 (Conf: 0.90, BBox: [367, 363, 554, 680])
[2025-07-14 11:51:17.593 | Frame 35] Detected VEHICLE: Car 0.89 (Conf: 0.89, BBox: [833, 495, 1060, 636])
[2025-07-14 11:51:17.594 | Frame 35] Detected VEHICLE: Truck 0.85 (Conf: 0.85, BBox: [589, 447, 838, 638])
[2025-07-14 11:51:17.594 | Frame 35] Detected FIRE: FIRE 0.79 (Conf: 0.79, BBox: [292, 192, 420, 266])
[2025-07-14 11:51:17.594 | Frame 35] Detected FIRE: FIRE 0.43 (Conf: 0.43, BBox: [723, 151, 822, 259])
[2025-07-14 11:51:18.341 | Frame 36] Detected HUMAN: Person 0.92 (Conf: 0.92, BBox: [196, 370, 380, 678])
[2025-07-14 11:51:18.342 | Frame 36] Detected VEHICLE: Car 0.91 (Conf: 0.91, BBox: [1032, 497, 1213, 635])
[2025-07-14 11:51:18.342 | Frame 36] Detected HUMAN: Person 0.90 (Conf: 0.90, BBox: [367, 363, 554, 680])
[2025-07-14 11:51:18.342 | Frame 36] Detected VEHICLE: Car 0.90 (Conf: 0.90, BBox: [833, 495, 1060, 636])
[2025-07-14 11:51:18.342 | Frame 36] Detected VEHICLE: Truck 0.85 (Conf: 0.85, BBox: [589, 447, 838, 638])
[2025-07-14 11:51:18.342 | Frame 36] Detected FIRE: FIRE 0.79 (Conf: 0.79, BBox: [293, 192, 420, 266])
[2025-07-14 11:51:18.342 | Frame 36] Detected FIRE: FIRE 0.43 (Conf: 0.43, BBox: [723, 151, 822, 259])
[2025-07-14 11:51:19.088 | Frame 37] Detected HUMAN: Person 0.92 (Conf: 0.92, BBox: [197, 370, 382, 678])
[2025-07-14 11:51:19.088 | Frame 37] Detected VEHICLE: Car 0.92 (Conf: 0.92, BBox: [1032, 496, 1213, 635])
[2025-07-14 11:51:19.088 | Frame 37] Detected HUMAN: Person 0.91 (Conf: 0.91, BBox: [367, 363, 560, 680])
[2025-07-14 11:51:19.088 | Frame 37] Detected VEHICLE: Car 0.89 (Conf: 0.89, BBox: [832, 495, 1059, 635])
[2025-07-14 11:51:19.088 | Frame 37] Detected VEHICLE: Truck 0.88 (Conf: 0.88, BBox: [590, 447, 838, 638])
[2025-07-14 11:51:19.088 | Frame 37] Detected FIRE: FIRE 0.81 (Conf: 0.81, BBox: [293, 190, 421, 266])
[2025-07-14 11:51:19.088 | Frame 37] Detected FIRE: FIRE 0.37 (Conf: 0.37, BBox: [985, 215, 1171, 319])
[2025-07-14 11:51:19.831 | Frame 38] Detected HUMAN: Person 0.93 (Conf: 0.93, BBox: [197, 370, 382, 678])
[2025-07-14 11:51:19.831 | Frame 38] Detected HUMAN: Person 0.92 (Conf: 0.92, BBox: [367, 363, 561, 680])
[2025-07-14 11:51:19.831 | Frame 38] Detected VEHICLE: Car 0.91 (Conf: 0.91, BBox: [1034, 497, 1213, 634])
[2025-07-14 11:51:19.831 | Frame 38] Detected VEHICLE: Car 0.90 (Conf: 0.90, BBox: [833, 495, 1060, 636])
[2025-07-14 11:51:19.832 | Frame 38] Detected VEHICLE: Truck 0.88 (Conf: 0.88, BBox: [590, 447, 838, 638])
[2025-07-14 11:51:19.832 | Frame 38] Detected FIRE: FIRE 0.80 (Conf: 0.80, BBox: [291, 188, 427, 267])
[2025-07-14 11:51:19.832 | Frame 38] Detected FIRE: FIRE 0.60 (Conf: 0.60, BBox: [747, 164, 825, 253])
[2025-07-14 11:51:19.832 | Frame 38] Detected FIRE: FIRE 0.43 (Conf: 0.43, BBox: [994, 217, 1174, 318])
[2025-07-14 11:51:20.562 | Frame 39] Detected HUMAN: Person 0.93 (Conf: 0.93, BBox: [196, 369, 382, 678])
[2025-07-14 11:51:20.562 | Frame 39] Detected HUMAN: Person 0.91 (Conf: 0.91, BBox: [367, 362, 559, 679])
[2025-07-14 11:51:20.562 | Frame 39] Detected VEHICLE: Car 0.91 (Conf: 0.91, BBox: [1035, 497, 1213, 635])
[2025-07-14 11:51:20.562 | Frame 39] Detected VEHICLE: Truck 0.91 (Conf: 0.91, BBox: [590, 448, 839, 638])
[2025-07-14 11:51:20.562 | Frame 39] Detected VEHICLE: Car 0.89 (Conf: 0.89, BBox: [833, 495, 1059, 636])
[2025-07-14 11:51:20.563 | Frame 39] Detected FIRE: FIRE 0.82 (Conf: 0.82, BBox: [292, 185, 425, 266])
[2025-07-14 11:51:20.563 | Frame 39] Detected FIRE: FIRE 0.69 (Conf: 0.69, BBox: [754, 159, 823, 252])
[2025-07-14 11:51:21.303 | Frame 40] Detected HUMAN: Person 0.93 (Conf: 0.93, BBox: [197, 369, 382, 678])
[2025-07-14 11:51:21.304 | Frame 40] Detected HUMAN: Person 0.91 (Conf: 0.91, BBox: [368, 361, 557, 679])
[2025-07-14 11:51:21.304 | Frame 40] Detected VEHICLE: Car 0.90 (Conf: 0.90, BBox: [1037, 496, 1213, 635])
[2025-07-14 11:51:21.304 | Frame 40] Detected VEHICLE: Truck 0.89 (Conf: 0.89, BBox: [590, 447, 839, 637])
[2025-07-14 11:51:21.304 | Frame 40] Detected VEHICLE: Car 0.88 (Conf: 0.88, BBox: [833, 493, 1058, 634])
[2025-07-14 11:51:21.304 | Frame 40] Detected FIRE: FIRE 0.81 (Conf: 0.81, BBox: [290, 183, 428, 266])
[2025-07-14 11:51:21.304 | Frame 40] Detected FIRE: FIRE 0.40 (Conf: 0.40, BBox: [905, 261, 979, 302])
[2025-07-14 11:51:21.304 | Frame 40] Detected FIRE: FIRE 0.36 (Conf: 0.36, BBox: [516, 143, 828, 291])
[2025-07-14 11:51:22.043 | Frame 41] Detected HUMAN: Person 0.93 (Conf: 0.93, BBox: [197, 369, 382, 678])
[2025-07-14 11:51:22.043 | Frame 41] Detected HUMAN: Person 0.91 (Conf: 0.91, BBox: [368, 361, 557, 679])
[2025-07-14 11:51:22.043 | Frame 41] Detected VEHICLE: Car 0.90 (Conf: 0.90, BBox: [1037, 496, 1213, 635])
[2025-07-14 11:51:22.043 | Frame 41] Detected VEHICLE: Car 0.88 (Conf: 0.88, BBox: [833, 493, 1058, 634])
[2025-07-14 11:51:22.043 | Frame 41] Detected VEHICLE: Truck 0.88 (Conf: 0.88, BBox: [590, 447, 839, 637])
[2025-07-14 11:51:22.044 | Frame 41] Detected FIRE: FIRE 0.81 (Conf: 0.81, BBox: [290, 183, 428, 266])
[2025-07-14 11:51:22.044 | Frame 41] Detected FIRE: FIRE 0.40 (Conf: 0.40, BBox: [905, 261, 979, 302])
[2025-07-14 11:51:22.044 | Frame 41] Detected FIRE: FIRE 0.39 (Conf: 0.39, BBox: [516, 143, 828, 291])
[2025-07-14 11:51:22.775 | Frame 42] Detected HUMAN: Person 0.93 (Conf: 0.93, BBox: [197, 368, 383, 678])
[2025-07-14 11:51:22.775 | Frame 42] Detected VEHICLE: Car 0.90 (Conf: 0.90, BBox: [1038, 496, 1213, 635])
[2025-07-14 11:51:22.775 | Frame 42] Detected HUMAN: Person 0.90 (Conf: 0.90, BBox: [369, 361, 550, 678])
[2025-07-14 11:51:22.775 | Frame 42] Detected VEHICLE: Truck 0.89 (Conf: 0.89, BBox: [591, 446, 839, 638])
[2025-07-14 11:51:22.775 | Frame 42] Detected VEHICLE: Car 0.88 (Conf: 0.88, BBox: [833, 494, 1060, 634])
[2025-07-14 11:51:22.775 | Frame 42] Detected FIRE: FIRE 0.80 (Conf: 0.80, BBox: [297, 188, 428, 266])
[2025-07-14 11:51:22.775 | Frame 42] Detected FIRE: FIRE 0.60 (Conf: 0.60, BBox: [516, 135, 828, 288])
[2025-07-14 11:51:22.775 | Frame 42] Detected FIRE: FIRE 0.42 (Conf: 0.42, BBox: [903, 258, 977, 300])
[2025-07-14 11:51:23.537 | Frame 43] Detected HUMAN: Person 0.93 (Conf: 0.93, BBox: [197, 367, 382, 678])
[2025-07-14 11:51:23.537 | Frame 43] Detected HUMAN: Person 0.90 (Conf: 0.90, BBox: [368, 361, 556, 679])
[2025-07-14 11:51:23.537 | Frame 43] Detected VEHICLE: Car 0.90 (Conf: 0.90, BBox: [1038, 496, 1213, 635])
[2025-07-14 11:51:23.537 | Frame 43] Detected VEHICLE: Car 0.88 (Conf: 0.88, BBox: [833, 494, 1059, 633])
[2025-07-14 11:51:23.537 | Frame 43] Detected VEHICLE: Truck 0.87 (Conf: 0.87, BBox: [591, 445, 839, 638])
[2025-07-14 11:51:23.537 | Frame 43] Detected FIRE: FIRE 0.78 (Conf: 0.78, BBox: [295, 186, 423, 266])
[2025-07-14 11:51:23.537 | Frame 43] Detected FIRE: FIRE 0.64 (Conf: 0.64, BBox: [762, 142, 822, 257])
[2025-07-14 11:51:23.537 | Frame 43] Detected FIRE: FIRE 0.41 (Conf: 0.41, BBox: [516, 146, 826, 286])
[2025-07-14 11:51:23.537 | Frame 43] Detected FIRE: FIRE 0.36 (Conf: 0.36, BBox: [901, 256, 976, 299])
[2025-07-14 11:51:24.286 | Frame 44] Detected HUMAN: Person 0.91 (Conf: 0.91, BBox: [198, 368, 379, 678])
[2025-07-14 11:51:24.286 | Frame 44] Detected HUMAN: Person 0.91 (Conf: 0.91, BBox: [368, 361, 547, 679])
[2025-07-14 11:51:24.286 | Frame 44] Detected VEHICLE: Car 0.90 (Conf: 0.90, BBox: [1037, 496, 1213, 633])
[2025-07-14 11:51:24.286 | Frame 44] Detected VEHICLE: Car 0.88 (Conf: 0.88, BBox: [833, 494, 1058, 635])
[2025-07-14 11:51:24.286 | Frame 44] Detected VEHICLE: Truck 0.87 (Conf: 0.87, BBox: [591, 445, 839, 639])
[2025-07-14 11:51:24.286 | Frame 44] Detected FIRE: FIRE 0.71 (Conf: 0.71, BBox: [298, 179, 421, 267])
[2025-07-14 11:51:24.286 | Frame 44] Detected FIRE: FIRE 0.63 (Conf: 0.63, BBox: [778, 201, 807, 252])
[2025-07-14 11:51:25.043 | Frame 45] Detected VEHICLE: Truck 0.92 (Conf: 0.92, BBox: [591, 446, 839, 637])
[2025-07-14 11:51:25.043 | Frame 45] Detected HUMAN: Person 0.91 (Conf: 0.91, BBox: [368, 360, 546, 679])
[2025-07-14 11:51:25.043 | Frame 45] Detected HUMAN: Person 0.91 (Conf: 0.91, BBox: [198, 366, 379, 678])
[2025-07-14 11:51:25.043 | Frame 45] Detected VEHICLE: Car 0.89 (Conf: 0.89, BBox: [1039, 495, 1213, 633])
[2025-07-14 11:51:25.043 | Frame 45] Detected VEHICLE: Car 0.87 (Conf: 0.87, BBox: [834, 493, 1061, 632])
[2025-07-14 11:51:25.044 | Frame 45] Detected FIRE: FIRE 0.76 (Conf: 0.76, BBox: [300, 172, 419, 265])
[2025-07-14 11:51:25.044 | Frame 45] Detected FIRE: FIRE 0.66 (Conf: 0.66, BBox: [777, 194, 807, 250])
[2025-07-14 11:51:25.044 | Frame 45] Detected FIRE: FIRE 0.33 (Conf: 0.33, BBox: [248, 170, 422, 267])
[2025-07-14 11:51:25.802 | Frame 46] Detected VEHICLE: Truck 0.91 (Conf: 0.91, BBox: [592, 446, 839, 637])
[2025-07-14 11:51:25.802 | Frame 46] Detected HUMAN: Person 0.91 (Conf: 0.91, BBox: [197, 367, 375, 678])
[2025-07-14 11:51:25.802 | Frame 46] Detected HUMAN: Person 0.91 (Conf: 0.91, BBox: [368, 360, 547, 679])
[2025-07-14 11:51:25.802 | Frame 46] Detected VEHICLE: Car 0.89 (Conf: 0.89, BBox: [1042, 494, 1213, 633])
[2025-07-14 11:51:25.802 | Frame 46] Detected VEHICLE: Car 0.87 (Conf: 0.87, BBox: [834, 493, 1061, 632])
[2025-07-14 11:51:25.802 | Frame 46] Detected FIRE: FIRE 0.77 (Conf: 0.77, BBox: [297, 167, 428, 265])
[2025-07-14 11:51:25.802 | Frame 46] Detected FIRE: FIRE 0.58 (Conf: 0.58, BBox: [779, 204, 805, 251])
[2025-07-14 11:51:26.548 | Frame 47] Detected HUMAN: Person 0.91 (Conf: 0.91, BBox: [197, 366, 381, 678])
[2025-07-14 11:51:26.548 | Frame 47] Detected HUMAN: Person 0.91 (Conf: 0.91, BBox: [368, 360, 546, 679])
[2025-07-14 11:51:26.548 | Frame 47] Detected VEHICLE: Truck 0.89 (Conf: 0.89, BBox: [592, 443, 840, 637])
[2025-07-14 11:51:26.548 | Frame 47] Detected VEHICLE: Car 0.88 (Conf: 0.88, BBox: [1041, 495, 1213, 632])
[2025-07-14 11:51:26.548 | Frame 47] Detected VEHICLE: Car 0.87 (Conf: 0.87, BBox: [834, 492, 1063, 633])
[2025-07-14 11:51:26.548 | Frame 47] Detected FIRE: FIRE 0.82 (Conf: 0.82, BBox: [290, 158, 423, 265])
[2025-07-14 11:51:26.548 | Frame 47] Detected FIRE: FIRE 0.32 (Conf: 0.32, BBox: [777, 195, 811, 253])
[2025-07-14 11:51:26.548 | Frame 47] Detected FIRE: FIRE 0.30 (Conf: 0.30, BBox: [916, 249, 996, 303])
[2025-07-14 11:51:27.297 | Frame 48] Detected HUMAN: Person 0.92 (Conf: 0.92, BBox: [368, 360, 545, 679])
[2025-07-14 11:51:27.297 | Frame 48] Detected HUMAN: Person 0.91 (Conf: 0.91, BBox: [196, 366, 383, 678])
[2025-07-14 11:51:27.298 | Frame 48] Detected VEHICLE: Truck 0.90 (Conf: 0.90, BBox: [593, 444, 840, 638])
[2025-07-14 11:51:27.298 | Frame 48] Detected VEHICLE: Car 0.88 (Conf: 0.88, BBox: [1040, 494, 1213, 632])
[2025-07-14 11:51:27.298 | Frame 48] Detected VEHICLE: Car 0.87 (Conf: 0.87, BBox: [835, 493, 1063, 635])
[2025-07-14 11:51:27.298 | Frame 48] Detected FIRE: FIRE 0.72 (Conf: 0.72, BBox: [295, 206, 416, 265])
[2025-07-14 11:51:27.298 | Frame 48] Detected FIRE: FIRE 0.58 (Conf: 0.58, BBox: [912, 249, 999, 307])
[2025-07-14 11:51:27.298 | Frame 48] Detected FIRE: FIRE 0.34 (Conf: 0.34, BBox: [778, 194, 810, 251])
[2025-07-14 11:51:28.039 | Frame 49] Detected HUMAN: Person 0.92 (Conf: 0.92, BBox: [197, 365, 384, 679])
[2025-07-14 11:51:28.039 | Frame 49] Detected HUMAN: Person 0.90 (Conf: 0.90, BBox: [368, 360, 548, 679])
[2025-07-14 11:51:28.039 | Frame 49] Detected VEHICLE: Truck 0.90 (Conf: 0.90, BBox: [594, 443, 840, 637])
[2025-07-14 11:51:28.039 | Frame 49] Detected VEHICLE: Car 0.88 (Conf: 0.88, BBox: [1038, 494, 1213, 631])
[2025-07-14 11:51:28.039 | Frame 49] Detected VEHICLE: Car 0.87 (Conf: 0.87, BBox: [835, 492, 1063, 638])
[2025-07-14 11:51:28.039 | Frame 49] Detected FIRE: FIRE 0.69 (Conf: 0.69, BBox: [294, 204, 411, 264])
[2025-07-14 11:51:28.039 | Frame 49] Detected FIRE: FIRE 0.60 (Conf: 0.60, BBox: [911, 249, 1000, 305])
[2025-07-14 11:51:28.039 | Frame 49] Detected FIRE: FIRE 0.41 (Conf: 0.41, BBox: [784, 203, 814, 246])
[2025-07-14 11:51:28.782 | Frame 50] Detected HUMAN: Person 0.92 (Conf: 0.92, BBox: [197, 364, 384, 679])
[2025-07-14 11:51:28.782 | Frame 50] Detected VEHICLE: Truck 0.91 (Conf: 0.91, BBox: [594, 444, 840, 637])
[2025-07-14 11:51:28.782 | Frame 50] Detected HUMAN: Person 0.90 (Conf: 0.90, BBox: [368, 359, 549, 679])
[2025-07-14 11:51:28.782 | Frame 50] Detected VEHICLE: Car 0.88 (Conf: 0.88, BBox: [1038, 493, 1213, 633])
[2025-07-14 11:51:28.782 | Frame 50] Detected VEHICLE: Car 0.87 (Conf: 0.87, BBox: [834, 492, 1064, 640])
[2025-07-14 11:51:28.782 | Frame 50] Detected FIRE: FIRE 0.71 (Conf: 0.71, BBox: [291, 199, 417, 263])
[2025-07-14 11:51:28.782 | Frame 50] Detected FIRE: FIRE 0.70 (Conf: 0.70, BBox: [901, 247, 999, 306])
[2025-07-14 11:51:28.782 | Frame 50] Detected FIRE: FIRE 0.50 (Conf: 0.50, BBox: [784, 198, 817, 244])
[2025-07-14 11:51:28.782 | Frame 50] Detected FIRE: FIRE 0.31 (Conf: 0.31, BBox: [746, 258, 778, 282])
[2025-07-14 11:51:29.540 | Frame 51] Detected VEHICLE: Truck 0.92 (Conf: 0.92, BBox: [594, 444, 841, 638])
[2025-07-14 11:51:29.540 | Frame 51] Detected HUMAN: Person 0.91 (Conf: 0.91, BBox: [199, 364, 382, 678])
[2025-07-14 11:51:29.540 | Frame 51] Detected HUMAN: Person 0.91 (Conf: 0.91, BBox: [367, 359, 557, 678])
[2025-07-14 11:51:29.540 | Frame 51] Detected VEHICLE: Car 0.89 (Conf: 0.89, BBox: [1046, 493, 1213, 632])
[2025-07-14 11:51:29.540 | Frame 51] Detected VEHICLE: Car 0.87 (Conf: 0.87, BBox: [836, 491, 1065, 637])
[2025-07-14 11:51:29.540 | Frame 51] Detected FIRE: FIRE 0.76 (Conf: 0.76, BBox: [635, 132, 827, 284])
[2025-07-14 11:51:29.540 | Frame 51] Detected FIRE: FIRE 0.73 (Conf: 0.73, BBox: [901, 245, 998, 304])
[2025-07-14 11:51:29.540 | Frame 51] Detected FIRE: FIRE 0.72 (Conf: 0.72, BBox: [277, 195, 401, 261])
[2025-07-14 11:51:30.291 | Frame 52] Detected VEHICLE: Truck 0.92 (Conf: 0.92, BBox: [594, 444, 841, 638])
[2025-07-14 11:51:30.291 | Frame 52] Detected HUMAN: Person 0.92 (Conf: 0.92, BBox: [199, 364, 383, 679])
[2025-07-14 11:51:30.291 | Frame 52] Detected HUMAN: Person 0.91 (Conf: 0.91, BBox: [367, 359, 556, 678])
[2025-07-14 11:51:30.291 | Frame 52] Detected VEHICLE: Car 0.89 (Conf: 0.89, BBox: [1046, 493, 1213, 632])
[2025-07-14 11:51:30.291 | Frame 52] Detected VEHICLE: Car 0.87 (Conf: 0.87, BBox: [836, 491, 1065, 638])
[2025-07-14 11:51:30.291 | Frame 52] Detected FIRE: FIRE 0.77 (Conf: 0.77, BBox: [635, 132, 827, 284])
[2025-07-14 11:51:30.291 | Frame 52] Detected FIRE: FIRE 0.73 (Conf: 0.73, BBox: [276, 195, 399, 261])
[2025-07-14 11:51:30.291 | Frame 52] Detected FIRE: FIRE 0.72 (Conf: 0.72, BBox: [901, 245, 998, 304])
[2025-07-14 11:51:31.042 | Frame 53] Detected HUMAN: Person 0.93 (Conf: 0.93, BBox: [199, 364, 385, 678])
[2025-07-14 11:51:31.042 | Frame 53] Detected VEHICLE: Truck 0.91 (Conf: 0.91, BBox: [594, 443, 842, 637])
[2025-07-14 11:51:31.042 | Frame 53] Detected HUMAN: Person 0.90 (Conf: 0.90, BBox: [367, 358, 552, 678])
[2025-07-14 11:51:31.042 | Frame 53] Detected VEHICLE: Car 0.89 (Conf: 0.89, BBox: [1046, 492, 1213, 633])
[2025-07-14 11:51:31.042 | Frame 53] Detected VEHICLE: Car 0.88 (Conf: 0.88, BBox: [836, 490, 1064, 640])
[2025-07-14 11:51:31.042 | Frame 53] Detected FIRE: FIRE 0.75 (Conf: 0.75, BBox: [280, 192, 403, 262])
[2025-07-14 11:51:31.042 | Frame 53] Detected FIRE: FIRE 0.73 (Conf: 0.73, BBox: [898, 246, 998, 303])
[2025-07-14 11:51:31.042 | Frame 53] Detected FIRE: FIRE 0.68 (Conf: 0.68, BBox: [633, 128, 825, 284])
[2025-07-14 11:51:31.807 | Frame 54] Detected HUMAN: Person 0.92 (Conf: 0.92, BBox: [199, 364, 384, 679])
[2025-07-14 11:51:31.808 | Frame 54] Detected HUMAN: Person 0.91 (Conf: 0.91, BBox: [367, 358, 555, 679])
[2025-07-14 11:51:31.808 | Frame 54] Detected VEHICLE: Car 0.89 (Conf: 0.89, BBox: [1047, 492, 1213, 634])
[2025-07-14 11:51:31.808 | Frame 54] Detected VEHICLE: Truck 0.89 (Conf: 0.89, BBox: [594, 442, 842, 639])
[2025-07-14 11:51:31.808 | Frame 54] Detected VEHICLE: Car 0.87 (Conf: 0.87, BBox: [836, 491, 1064, 638])
